Time(min)	BIS	InfusionRate(mg/min)	Q1	Q2	Q3	Ce	Kp	Ki	Kd	
7.730000	40.421410	9.000000	18.637357	71.477292	56.186541	3.564941	2.000000	0.200000	0.100000
7.740000	40.431952	9.000000	18.628070	71.485475	56.218180	3.563825	2.000000	0.200000	0.100000
7.750000	40.442502	9.000000	18.618865	71.493625	56.249800	3.562708	2.000000	0.200000	0.100000
7.760000	40.453059	9.000000	18.609740	71.501741	56.281402	3.561590	2.000000	0.200000	0.100000
7.770000	40.463622	9.000000	18.600696	71.509824	56.312987	3.560473	2.000000	0.200000	0.100000
7.780000	40.474193	9.000000	18.591731	71.517874	56.344554	3.559355	2.000000	0.200000	0.100000
7.790000	40.484770	9.000000	18.582845	71.525891	56.376103	3.558237	2.000000	0.200000	0.100000
7.800000	40.495354	9.000000	18.574037	71.533875	56.407635	3.557118	2.000000	0.200000	0.100000
7.810000	40.505945	9.000000	18.565306	71.541827	56.439150	3.555999	2.000000	0.200000	0.100000
7.820000	40.516541	9.000000	18.556652	71.549747	56.470648	3.554881	2.000000	0.200000	0.100000
7.830000	40.527144	9.000000	18.548075	71.557635	56.502129	3.553761	2.000000	0.200000	0.100000
7.840000	40.537753	9.000000	18.539573	71.565492	56.533594	3.552642	2.000000	0.200000	0.100000
7.850000	40.548367	9.000000	18.531146	71.573317	56.565041	3.551523	2.000000	0.200000	0.100000
7.860000	40.558988	9.000000	18.522793	71.581111	56.596473	3.550403	2.000000	0.200000	0.100000
7.870000	40.569613	9.000000	18.514514	71.588875	56.627888	3.549283	2.000000	0.200000	0.100000
7.880000	40.580244	9.000000	18.506308	71.596608	56.659286	3.548163	2.000000	0.200000	0.100000
7.890000	40.590881	9.000000	18.498174	71.604311	56.690669	3.547043	2.000000	0.200000	0.100000
7.900000	40.601522	9.000000	18.490113	71.611983	56.722035	3.545923	2.000000	0.200000	0.100000
7.910000	40.612169	9.000000	18.482122	71.619626	56.753386	3.544802	2.000000	0.200000	0.100000
7.920000	40.622820	9.000000	18.474202	71.627239	56.784721	3.543682	2.000000	0.200000	0.100000
7.930000	40.633476	9.000000	18.466353	71.634823	56.816041	3.542562	2.000000	0.200000	0.100000
7.940000	40.644137	9.000000	18.458572	71.642378	56.847345	3.541441	2.000000	0.200000	0.100000
7.950000	40.654802	9.000000	18.450861	71.649903	56.878634	3.540321	2.000000	0.200000	0.100000
7.960000	40.665471	9.000000	18.443218	71.657401	56.909907	3.539200	2.000000	0.200000	0.100000
7.970000	40.676145	9.000000	18.435643	71.664869	56.941166	3.538080	2.000000	0.200000	0.100000
7.980000	40.686823	9.000000	18.428135	71.672310	56.972409	3.536959	2.000000	0.200000	0.100000
7.990000	40.697504	9.000000	18.420694	71.679722	57.003638	3.535839	2.000000	0.200000	0.100000
8.000000	40.708189	9.000000	18.413318	71.687107	57.034852	3.534718	2.000000	0.200000	0.100000
8.010000	40.718878	9.000000	18.406009	71.694465	57.066052	3.533598	2.000000	0.200000	0.100000
8.020000	40.729571	9.000000	18.398764	71.701795	57.097237	3.532478	2.000000	0.200000	0.100000
8.030000	40.740267	9.000000	18.391584	71.709097	57.128407	3.531357	2.000000	0.200000	0.100000
8.040000	40.750966	9.000000	18.384467	71.716373	57.159564	3.530237	2.000000	0.200000	0.100000
8.050000	40.761668	9.000000	18.377414	71.723623	57.190706	3.529117	2.000000	0.200000	0.100000
8.060000	40.772374	9.000000	18.370424	71.730846	57.221835	3.527997	2.000000	0.200000	0.100000
8.070000	40.783082	9.000000	18.363496	71.738042	57.252949	3.526877	2.000000	0.200000	0.100000
8.080000	40.793793	9.000000	18.356630	71.745213	57.284050	3.525758	2.000000	0.200000	0.100000
8.090000	40.804507	9.000000	18.349826	71.752358	57.315137	3.524638	2.000000	0.200000	0.100000
8.100000	40.815223	9.000000	18.343082	71.759477	57.346211	3.523519	2.000000	0.200000	0.100000
8.110000	40.825942	9.000000	18.336398	71.766571	57.377271	3.522399	2.000000	0.200000	0.100000
8.120000	40.836663	9.000000	18.329774	71.773639	57.408318	3.521280	2.000000	0.200000	0.100000
8.130000	40.847387	9.000000	18.323209	71.780683	57.439352	3.520162	2.000000	0.200000	0.100000
8.140000	40.858112	9.000000	18.316704	71.787701	57.470372	3.519043	2.000000	0.200000	0.100000
8.150000	40.868840	9.000000	18.310256	71.794695	57.501380	3.517925	2.000000	0.200000	0.100000
8.160000	40.879569	9.000000	18.303866	71.801665	57.532374	3.516806	2.000000	0.200000	0.100000
8.170000	40.890300	9.000000	18.297534	71.808610	57.563356	3.515689	2.000000	0.200000	0.100000
8.180000	40.901033	9.000000	18.291258	71.815531	57.594325	3.514571	2.000000	0.200000	0.100000
8.190000	40.911767	9.000000	18.285039	71.822429	57.625282	3.513453	2.000000	0.200000	0.100000
8.200000	40.922503	9.000000	18.278876	71.829302	57.656226	3.512336	2.000000	0.200000	0.100000
8.210000	40.933240	9.000000	18.272768	71.836153	57.687158	3.511220	2.000000	0.200000	0.100000
8.220000	40.943979	9.000000	18.266715	71.842980	57.718078	3.510103	2.000000	0.200000	0.100000
8.230000	40.954718	9.000000	18.260717	71.849784	57.748985	3.508987	2.000000	0.200000	0.100000
8.240000	40.965459	9.000000	18.254773	71.856564	57.779880	3.507871	2.000000	0.200000	0.100000
8.250000	40.976200	9.000000	18.248882	71.863323	57.810764	3.506755	2.000000	0.200000	0.100000
8.260000	40.986943	9.000000	18.243045	71.870058	57.841635	3.505640	2.000000	0.200000	0.100000
8.270000	40.997685	9.000000	18.237260	71.876771	57.872495	3.504525	2.000000	0.200000	0.100000
8.280000	41.008429	9.000000	18.231527	71.883462	57.903343	3.503411	2.000000	0.200000	0.100000
8.290000	41.019173	9.000000	18.225847	71.890131	57.934179	3.502297	2.000000	0.200000	0.100000
8.300000	41.029918	9.000000	18.220217	71.896778	57.965004	3.501183	2.000000	0.200000	0.100000
8.310000	41.040662	9.000000	18.214639	71.903404	57.995818	3.500070	2.000000	0.200000	0.100000
8.320000	41.051408	9.000000	18.209111	71.910007	58.026620	3.498957	2.000000	0.200000	0.100000
8.330000	41.062153	9.000000	18.203634	71.916590	58.057411	3.497844	2.000000	0.200000	0.100000
8.340000	41.072898	9.000000	18.198206	71.923151	58.088191	3.496732	2.000000	0.200000	0.100000
8.350000	41.083643	9.000000	18.192827	71.929691	58.118959	3.495621	2.000000	0.200000	0.100000
8.360000	41.094388	9.000000	18.187498	71.936211	58.149717	3.494509	2.000000	0.200000	0.100000
8.370000	41.105133	9.000000	18.182217	71.942709	58.180464	3.493398	2.000000	0.200000	0.100000
8.380000	41.115877	9.000000	18.176984	71.949187	58.211201	3.492288	2.000000	0.200000	0.100000
8.390000	41.126621	9.000000	18.171798	71.955645	58.241926	3.491178	2.000000	0.200000	0.100000
8.400000	41.137364	9.000000	18.166660	71.962082	58.272641	3.490069	2.000000	0.200000	0.100000
8.410000	41.148107	9.000000	18.161569	71.968500	58.303346	3.488960	2.000000	0.200000	0.100000
8.420000	41.158849	9.000000	18.156524	71.974897	58.334040	3.487852	2.000000	0.200000	0.100000
8.430000	41.169590	9.000000	18.151526	71.981275	58.364724	3.486744	2.000000	0.200000	0.100000
8.440000	41.180330	9.000000	18.146573	71.987633	58.395397	3.485636	2.000000	0.200000	0.100000
8.450000	41.191070	9.000000	18.141665	71.993972	58.426060	3.484530	2.000000	0.200000	0.100000
8.460000	41.201808	9.000000	18.136803	72.000292	58.456714	3.483423	2.000000	0.200000	0.100000
8.470000	41.212545	9.000000	18.131985	72.006592	58.487357	3.482317	2.000000	0.200000	0.100000
8.480000	41.223281	9.000000	18.127211	72.012873	58.517990	3.481212	2.000000	0.200000	0.100000
8.490000	41.234015	9.000000	18.122481	72.019136	58.548614	3.480108	2.000000	0.200000	0.100000
8.500000	41.244748	9.000000	18.117795	72.025379	58.579227	3.479003	2.000000	0.200000	0.100000
8.510000	41.255480	9.000000	18.113151	72.031605	58.609831	3.477900	2.000000	0.200000	0.100000
8.520000	41.266210	9.000000	18.108551	72.037811	58.640426	3.476797	2.000000	0.200000	0.100000
8.530000	41.276938	9.000000	18.103993	72.044000	58.671011	3.475694	2.000000	0.200000	0.100000
8.540000	41.287665	9.000000	18.099477	72.050170	58.701586	3.474593	2.000000	0.200000	0.100000
8.550000	41.298390	9.000000	18.095002	72.056323	58.732152	3.473491	2.000000	0.200000	0.100000
8.560000	41.309113	9.000000	18.090569	72.062457	58.762709	3.472391	2.000000	0.200000	0.100000
8.570000	41.319834	9.000000	18.086177	72.068574	58.793256	3.471291	2.000000	0.200000	0.100000
8.580000	41.330553	9.000000	18.081826	72.074674	58.823795	3.470192	2.000000	0.200000	0.100000
8.590000	41.341269	9.000000	18.077515	72.080755	58.854324	3.469093	2.000000	0.200000	0.100000
8.600000	41.351984	9.000000	18.073244	72.086820	58.884844	3.467995	2.000000	0.200000	0.100000
8.610000	41.362696	9.000000	18.069013	72.092867	58.915356	3.466897	2.000000	0.200000	0.100000
8.620000	41.373406	9.000000	18.064821	72.098898	58.945858	3.465801	2.000000	0.200000	0.100000
8.630000	41.384114	9.000000	18.060668	72.104911	58.976352	3.464704	2.000000	0.200000	0.100000
8.640000	41.394819	9.000000	18.056554	72.110908	59.006837	3.463609	2.000000	0.200000	0.100000
8.650000	41.405521	9.000000	18.052478	72.116888	59.037313	3.462514	2.000000	0.200000	0.100000
8.660000	41.416221	9.000000	18.048440	72.122852	59.067781	3.461420	2.000000	0.200000	0.100000
8.670000	41.426918	9.000000	18.044439	72.128799	59.098240	3.460327	2.000000	0.200000	0.100000
8.680000	41.437612	9.000000	18.040477	72.134730	59.128691	3.459234	2.000000	0.200000	0.100000
8.690000	41.448303	9.000000	18.036551	72.140645	59.159134	3.458142	2.000000	0.200000	0.100000
8.700000	41.458992	9.000000	18.032662	72.146544	59.189568	3.457051	2.000000	0.200000	0.100000
8.710000	41.469677	9.000000	18.028809	72.152426	59.219994	3.455960	2.000000	0.200000	0.100000
8.720000	41.480359	9.000000	18.024993	72.158294	59.250412	3.454870	2.000000	0.200000	0.100000
8.730000	41.491038	9.000000	18.021213	72.164145	59.280821	3.453781	2.000000	0.200000	0.100000
8.740000	41.501714	9.000000	18.017468	72.169981	59.311223	3.452693	2.000000	0.200000	0.100000
8.750000	41.512387	9.000000	18.013758	72.175802	59.341617	3.451605	2.000000	0.200000	0.100000
8.760000	41.523056	9.000000	18.010084	72.181607	59.372002	3.450518	2.000000	0.200000	0.100000
8.770000	41.533722	9.000000	18.006444	72.187397	59.402380	3.449432	2.000000	0.200000	0.100000
8.780000	41.544384	9.000000	18.002838	72.193172	59.432750	3.448346	2.000000	0.200000	0.100000
8.790000	41.555043	9.000000	17.999267	72.198932	59.463113	3.447262	2.000000	0.200000	0.100000
8.800000	41.565698	9.000000	17.995729	72.204678	59.493468	3.446178	2.000000	0.200000	0.100000
8.810000	41.576350	9.000000	17.992225	72.210408	59.523815	3.445095	2.000000	0.200000	0.100000
8.820000	41.586998	9.000000	17.988754	72.216124	59.554154	3.444012	2.000000	0.200000	0.100000
8.830000	41.597642	9.000000	17.985316	72.221826	59.584487	3.442931	2.000000	0.200000	0.100000
8.840000	41.608282	9.000000	17.981911	72.227513	59.614811	3.441850	2.000000	0.200000	0.100000
8.850000	41.618918	9.000000	17.978538	72.233186	59.645129	3.440770	2.000000	0.200000	0.100000
8.860000	41.629550	9.000000	17.975198	72.238844	59.675439	3.439691	2.000000	0.200000	0.100000
8.870000	41.640178	9.000000	17.971889	72.244489	59.705742	3.438613	2.000000	0.200000	0.100000
8.880000	41.650802	9.000000	17.968612	72.250120	59.736037	3.437535	2.000000	0.200000	0.100000
8.890000	41.661422	9.000000	17.965367	72.255737	59.766326	3.436458	2.000000	0.200000	0.100000
8.900000	41.672038	9.000000	17.962152	72.261340	59.796607	3.435383	2.000000	0.200000	0.100000
8.910000	41.682649	9.000000	17.958968	72.266930	59.826882	3.434308	2.000000	0.200000	0.100000
8.920000	41.693256	9.000000	17.955815	72.272506	59.857149	3.433233	2.000000	0.200000	0.100000
8.930000	41.703858	9.000000	17.952692	72.278068	59.887410	3.432160	2.000000	0.200000	0.100000
8.940000	41.714457	9.000000	17.949600	72.283617	59.917664	3.431087	2.000000	0.200000	0.100000
8.950000	41.725050	9.000000	17.946537	72.289154	59.947911	3.430016	2.000000	0.200000	0.100000
8.960000	41.735639	9.000000	17.943504	72.294676	59.978151	3.428945	2.000000	0.200000	0.100000
8.970000	41.746223	9.000000	17.940500	72.300186	60.008385	3.427875	2.000000	0.200000	0.100000
8.980000	41.756803	9.000000	17.937525	72.305683	60.038612	3.426806	2.000000	0.200000	0.100000
8.990000	41.767378	9.000000	17.934579	72.311168	60.068832	3.425737	2.000000	0.200000	0.100000
9.000000	41.777948	9.000000	17.931661	72.316639	60.099046	3.424670	2.000000	0.200000	0.100000
9.010000	41.788513	9.000000	17.928772	72.322098	60.129253	3.423604	2.000000	0.200000	0.100000
9.020000	41.799074	9.000000	17.925911	72.327544	60.159454	3.422538	2.000000	0.200000	0.100000
9.030000	41.809629	9.000000	17.923078	72.332978	60.189649	3.421473	2.000000	0.200000	0.100000
9.040000	41.820179	9.000000	17.920273	72.338400	60.219837	3.420409	2.000000	0.200000	0.100000
9.050000	41.830725	9.000000	17.917495	72.343809	60.250019	3.419346	2.000000	0.200000	0.100000
9.060000	41.841265	9.000000	17.914744	72.349206	60.280195	3.418284	2.000000	0.200000	0.100000
9.070000	41.851800	9.000000	17.912020	72.354591	60.310365	3.417223	2.000000	0.200000	0.100000
9.080000	41.862330	9.000000	17.909323	72.359964	60.340528	3.416163	2.000000	0.200000	0.100000
9.090000	41.872854	9.000000	17.906653	72.365325	60.370686	3.415104	2.000000	0.200000	0.100000
9.100000	41.883374	9.000000	17.904009	72.370674	60.400837	3.414045	2.000000	0.200000	0.100000
9.110000	41.893888	9.000000	17.901390	72.376012	60.430983	3.412988	2.000000	0.200000	0.100000
9.120000	41.904396	9.000000	17.898798	72.381338	60.461122	3.411931	2.000000	0.200000	0.100000
9.130000	41.914899	9.000000	17.896232	72.386652	60.491256	3.410875	2.000000	0.200000	0.100000
9.140000	41.925397	9.000000	17.893690	72.391955	60.521384	3.409821	2.000000	0.200000	0.100000
9.150000	41.935889	9.000000	17.891174	72.397247	60.551506	3.408767	2.000000	0.200000	0.100000
9.160000	41.946375	9.000000	17.888683	72.402527	60.581622	3.407714	2.000000	0.200000	0.100000
9.170000	41.956856	9.000000	17.886217	72.407797	60.611733	3.406662	2.000000	0.200000	0.100000
9.180000	41.967331	9.000000	17.883776	72.413055	60.641838	3.405611	2.000000	0.200000	0.100000
9.190000	41.977800	9.000000	17.881359	72.418302	60.671937	3.404561	2.000000	0.200000	0.100000
9.200000	41.988263	9.000000	17.878966	72.423538	60.702031	3.403512	2.000000	0.200000	0.100000
9.210000	41.998721	9.000000	17.876597	72.428763	60.732120	3.402464	2.000000	0.200000	0.100000
9.220000	42.009173	9.000000	17.874251	72.433977	60.762202	3.401417	2.000000	0.200000	0.100000
9.230000	42.019619	9.000000	17.871930	72.439181	60.792280	3.400371	2.000000	0.200000	0.100000
9.240000	42.030059	9.000000	17.869631	72.444374	60.822352	3.399326	2.000000	0.200000	0.100000
9.250000	42.040492	9.000000	17.867356	72.449557	60.852419	3.398282	2.000000	0.200000	0.100000
9.260000	42.050920	9.000000	17.865104	72.454729	60.882480	3.397238	2.000000	0.200000	0.100000
9.270000	42.061342	9.000000	17.862875	72.459890	60.912536	3.396196	2.000000	0.200000	0.100000
9.280000	42.071758	9.000000	17.860668	72.465042	60.942587	3.395155	2.000000	0.200000	0.100000
9.290000	42.082167	9.000000	17.858484	72.470183	60.972633	3.394114	2.000000	0.200000	0.100000
9.300000	42.092570	9.000000	17.856322	72.475313	61.002674	3.393075	2.000000	0.200000	0.100000
9.310000	42.102967	9.000000	17.854182	72.480434	61.032709	3.392037	2.000000	0.200000	0.100000
9.320000	42.113358	9.000000	17.852064	72.485545	61.062740	3.391000	2.000000	0.200000	0.100000
9.330000	42.123742	9.000000	17.849968	72.490646	61.092765	3.389963	2.000000	0.200000	0.100000
9.340000	42.134120	9.000000	17.847893	72.495737	61.122785	3.388928	2.000000	0.200000	0.100000
9.350000	42.144492	9.000000	17.845840	72.500818	61.152801	3.387894	2.000000	0.200000	0.100000
9.360000	42.154857	9.000000	17.843807	72.505889	61.182812	3.386860	2.000000	0.200000	0.100000
9.370000	42.165215	9.000000	17.841796	72.510951	61.212817	3.385828	2.000000	0.200000	0.100000
9.380000	42.175567	9.000000	17.839805	72.516003	61.242818	3.384797	2.000000	0.200000	0.100000
9.390000	42.185913	9.000000	17.837835	72.521046	61.272815	3.383766	2.000000	0.200000	0.100000
9.400000	42.196252	9.000000	17.835885	72.526079	61.302806	3.382737	2.000000	0.200000	0.100000
9.410000	42.206584	9.000000	17.833956	72.531103	61.332793	3.381709	2.000000	0.200000	0.100000
9.420000	42.216910	9.000000	17.832047	72.536118	61.362775	3.380682	2.000000	0.200000	0.100000
9.430000	42.227228	9.000000	17.830158	72.541123	61.392752	3.379655	2.000000	0.200000	0.100000
9.440000	42.237541	9.000000	17.828288	72.546119	61.422725	3.378630	2.000000	0.200000	0.100000
9.450000	42.247846	9.000000	17.826438	72.551106	61.452693	3.377606	2.000000	0.200000	0.100000
9.460000	42.258144	9.000000	17.824608	72.556084	61.482657	3.376583	2.000000	0.200000	0.100000
9.470000	42.268436	9.000000	17.822797	72.561053	61.512616	3.375561	2.000000	0.200000	0.100000
9.480000	42.278721	9.000000	17.821005	72.566013	61.542571	3.374540	2.000000	0.200000	0.100000
9.490000	42.288998	9.000000	17.819232	72.570964	61.572522	3.373520	2.000000	0.200000	0.100000
9.500000	42.299269	9.000000	17.817478	72.575907	61.602468	3.372501	2.000000	0.200000	0.100000
9.510000	42.309533	9.000000	17.815742	72.580840	61.632409	3.371483	2.000000	0.200000	0.100000
9.520000	42.319790	9.000000	17.814025	72.585765	61.662347	3.370466	2.000000	0.200000	0.100000
9.530000	42.330039	9.000000	17.812326	72.590682	61.692280	3.369451	2.000000	0.200000	0.100000
9.540000	42.340282	9.000000	17.810645	72.595590	61.722208	3.368436	2.000000	0.200000	0.100000
9.550000	42.350517	9.000000	17.808983	72.600489	61.752133	3.367422	2.000000	0.200000	0.100000
9.560000	42.360746	9.000000	17.807338	72.605380	61.782053	3.366409	2.000000	0.200000	0.100000
9.570000	42.370967	9.000000	17.805711	72.610263	61.811970	3.365398	2.000000	0.200000	0.100000
9.580000	42.381181	9.000000	17.804102	72.615137	61.841882	3.364387	2.000000	0.200000	0.100000
9.590000	42.391387	9.000000	17.802510	72.620003	61.871790	3.363378	2.000000	0.200000	0.100000
9.600000	42.401587	9.000000	17.800935	72.624861	61.901694	3.362370	2.000000	0.200000	0.100000
9.610000	42.411779	9.000000	17.799378	72.629711	61.931594	3.361362	2.000000	0.200000	0.100000
9.620000	42.421963	9.000000	17.797837	72.634553	61.961490	3.360356	2.000000	0.200000	0.100000
9.630000	42.432140	9.000000	17.796313	72.639387	61.991382	3.359351	2.000000	0.200000	0.100000
9.640000	42.442310	9.000000	17.794806	72.644213	62.021270	3.358347	2.000000	0.200000	0.100000
9.650000	42.452473	9.000000	17.793316	72.649031	62.051154	3.357344	2.000000	0.200000	0.100000
9.660000	42.462628	9.000000	17.791842	72.653841	62.081034	3.356342	2.000000	0.200000	0.100000
9.670000	42.472775	9.000000	17.790384	72.658643	62.110910	3.355341	2.000000	0.200000	0.100000
9.680000	42.482915	9.000000	17.788943	72.663438	62.140783	3.354341	2.000000	0.200000	0.100000
9.690000	42.493047	9.000000	17.787517	72.668225	62.170652	3.353342	2.000000	0.200000	0.100000
9.700000	42.503172	9.000000	17.786108	72.673004	62.200517	3.352345	2.000000	0.200000	0.100000
9.710000	42.513289	9.000000	17.784714	72.677776	62.230378	3.351348	2.000000	0.200000	0.100000
9.720000	42.523399	9.000000	17.783336	72.682540	62.260236	3.350353	2.000000	0.200000	0.100000
9.730000	42.533501	9.000000	17.781973	72.687297	62.290090	3.349358	2.000000	0.200000	0.100000
